symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
6103.T,Okuma Corporation,EQUITY,JPY,japan,"{'raw': 166668009472, 'fmt': '166.668B', 'longFmt': '166,668,009,472'}",1220921662,okuma
2317.T,Systena Corporation,EQUITY,JPY,japan,"{'raw': 166580273152, 'fmt': '166.58B', 'longFmt': '166,580,273,152'}",1220278952,systena
3287.T,"Hoshino Resorts REIT, Inc.",EQUITY,JPY,japan,"{'raw': 165601591296, 'fmt': '165.602B', 'longFmt': '165,601,591,296'}",1213109647,hoshino
8425.T,"Mizuho Leasing Company, Limited",EQUITY,JPY,japan,"{'raw': 165208145920, 'fmt': '165.208B', 'longFmt': '165,208,145,920'}",1210227474,"mizuho,leasing"
5423.T,"Tokyo Steel Manufacturing Co., Ltd.",EQUITY,JPY,japan,"{'raw': 165017436160, 'fmt': '165.017B', 'longFmt': '165,017,436,160'}",1208830435,"tokyo,steel"
8334.T,"The Gunma Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 164265607168, 'fmt': '164.266B', 'longFmt': '164,265,607,168'}",1203322934,gunma
6544.T,"Japan Elevator Service Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 164248109056, 'fmt': '164.248B', 'longFmt': '164,248,109,056'}",1203194752,"japan,elevator"
7762.T,"Citizen Watch Co., Ltd.",EQUITY,JPY,japan,"{'raw': 164027465728, 'fmt': '164.027B', 'longFmt': '164,027,465,728'}",1201578436,"citizen,watch"
5393.T,Nichias Corporation,EQUITY,JPY,japan,"{'raw': 162515107840, 'fmt': '162.515B', 'longFmt': '162,515,107,840'}",1190499702,nichias
5857.T,"Asahi Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 162476851200, 'fmt': '162.477B', 'longFmt': '162,476,851,200'}",1190219454,"asahi,holdings"
7616.T,"Colowide Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 162128314368, 'fmt': '162.128B', 'longFmt': '162,128,314,368'}",1187666258,colowide
7512.T,Aeon Hokkaido Corporation,EQUITY,JPY,japan,"{'raw': 161369915392, 'fmt': '161.37B', 'longFmt': '161,369,915,392'}",1182110628,"aeon,hokkaido"
9517.T,"eREX Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 160952942592, 'fmt': '160.953B', 'longFmt': '160,952,942,592'}",1179056106,erex
9861.T,"Yoshinoya Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 160309985280, 'fmt': '160.31B', 'longFmt': '160,309,985,280'}",1174346141,yoshinoya
1417.T,MIRAIT ONE Corporation,EQUITY,JPY,japan,"{'raw': 159771459584, 'fmt': '159.771B', 'longFmt': '159,771,459,584'}",1170401186,mirait
1820.T,"Nishimatsu Construction Co., Ltd.",EQUITY,JPY,japan,"{'raw': 159670304768, 'fmt': '159.67B', 'longFmt': '159,670,304,768'}",1169660180,nishimatsu
7966.T,LINTEC Corporation,EQUITY,JPY,japan,"{'raw': 159550603264, 'fmt': '159.551B', 'longFmt': '159,550,603,264'}",1168783310,lintec
9682.T,DTS Corporation,EQUITY,JPY,japan,"{'raw': 159378014208, 'fmt': '159.378B', 'longFmt': '159,378,014,208'}",1167519014,dts
9603.T,"H.I.S. Co., Ltd.",EQUITY,JPY,japan,"{'raw': 157489643520, 'fmt': '157.49B', 'longFmt': '157,489,643,520'}",1153685809,"his,co"
9715.T,transcosmos inc.,EQUITY,JPY,japan,"{'raw': 157184950272, 'fmt': '157.185B', 'longFmt': '157,184,950,272'}",1151453787,transcosmos
5727.T,"Toho Titanium Co., Ltd.",EQUITY,JPY,japan,"{'raw': 156081504256, 'fmt': '156.082B', 'longFmt': '156,081,504,256'}",1143370526,"toho,titanium"
8595.T,"JAFCO Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 155380449280, 'fmt': '155.38B', 'longFmt': '155,380,449,280'}",1138234968,jafco
9934.T,"Inaba Denki Sangyo Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 155150319616, 'fmt': '155.15B', 'longFmt': '155,150,319,616'}",1136549160,inaba
2815.T,"ARIAKE JAPAN Co., Ltd.",EQUITY,JPY,japan,"{'raw': 154471038976, 'fmt': '154.471B', 'longFmt': '154,471,038,976'}",1131573109,ariake
9072.T,"NIKKON Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 154392231936, 'fmt': '154.392B', 'longFmt': '154,392,231,936'}",1130995810,nikkon
7817.T,"Paramount Bed Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 153803046912, 'fmt': '153.803B', 'longFmt': '153,803,046,912'}",1126679753,"paramount,bed"
4722.T,Future Corporation,EQUITY,JPY,japan,"{'raw': 152531156992, 'fmt': '152.531B', 'longFmt': '152,531,156,992'}",1117362560,"future,corporation"
7412.T,ATOM Corporation,EQUITY,JPY,japan,"{'raw': 151774232576, 'fmt': '151.774B', 'longFmt': '151,774,232,576'}",1111817732,"atom,corporation"
6323.T,Rorze Corporation,EQUITY,JPY,japan,"{'raw': 151729815552, 'fmt': '151.73B', 'longFmt': '151,729,815,552'}",1111492357,rorze
2427.T,OUTSOURCING Inc.,EQUITY,JPY,japan,"{'raw': 151617306624, 'fmt': '151.617B', 'longFmt': '151,617,306,624'}",1110668176,"outsourcing,inc"
3632.T,"GREE, Inc.",EQUITY,JPY,japan,"{'raw': 151604248576, 'fmt': '151.604B', 'longFmt': '151,604,248,576'}",1110572519,"gree,inc"
7004.T,Hitachi Zosen Corporation,EQUITY,JPY,japan,"{'raw': 151341744128, 'fmt': '151.342B', 'longFmt': '151,341,744,128'}",1108649551,zosen
2154.T,BeNext-Yumeshin Group Co.,EQUITY,JPY,japan,"{'raw': 151123705856, 'fmt': '151.124B', 'longFmt': '151,123,705,856'}",1107052318,benext-yumeshin
9409.T,TV Asahi Holdings Corporation,EQUITY,JPY,japan,"{'raw': 149248933888, 'fmt': '149.249B', 'longFmt': '149,248,933,888'}",1093318730,"tv,asahi"
3050.T,"DCM Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 149217607680, 'fmt': '149.218B', 'longFmt': '149,217,607,680'}",1093089251,"dcm,holdings"
7839.T,"Shoei Co., Ltd.",EQUITY,JPY,japan,"{'raw': 147497893888, 'fmt': '147.498B', 'longFmt': '147,497,893,888'}",1080491537,shoei
7630.T,"Ichibanya Co., Ltd.",EQUITY,JPY,japan,"{'raw': 147435290624, 'fmt': '147.435B', 'longFmt': '147,435,290,624'}",1080032939,ichibanya
6750.T,"Elecom Co., Ltd.",EQUITY,JPY,japan,"{'raw': 146619695104, 'fmt': '146.62B', 'longFmt': '146,619,695,104'}",1074058318,elecom
4521.T,"Kaken Pharmaceutical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 146146263040, 'fmt': '146.146B', 'longFmt': '146,146,263,040'}",1070590205,kaken
9069.T,"SENKO Group Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 144782311424, 'fmt': '144.782B', 'longFmt': '144,782,311,424'}",1060598617,senko
4694.T,"BML, Inc.",EQUITY,JPY,japan,"{'raw': 144688939008, 'fmt': '144.689B', 'longFmt': '144,688,939,008'}",1059914620,bml
1719.T,Hazama Ando Corporation,EQUITY,JPY,japan,"{'raw': 144440803328, 'fmt': '144.441B', 'longFmt': '144,440,803,328'}",1058096909,hazama
4665.T,"Duskin Co., Ltd.",EQUITY,JPY,japan,"{'raw': 143561555968, 'fmt': '143.562B', 'longFmt': '143,561,555,968'}",1051656008,duskin
3765.T,"GungHo Online Entertainment, Inc.",EQUITY,JPY,japan,"{'raw': 143412805632, 'fmt': '143.413B', 'longFmt': '143,412,805,632'}",1050566342,gungho
4565.T,Sosei Group Corporation,EQUITY,JPY,japan,"{'raw': 142709866496, 'fmt': '142.71B', 'longFmt': '142,709,866,496'}",1045416982,sosei
2337.T,Ichigo Inc.,EQUITY,JPY,japan,"{'raw': 142545797120, 'fmt': '142.546B', 'longFmt': '142,545,797,120'}",1044215096,ichigo
6472.T,NTN Corporation,EQUITY,JPY,japan,"{'raw': 142271823872, 'fmt': '142.272B', 'longFmt': '142,271,823,872'}",1042208113,"ntn,corporation"
7419.T,Nojima Corporation,EQUITY,JPY,japan,"{'raw': 141226442752, 'fmt': '141.226B', 'longFmt': '141,226,442,752'}",1034550204,nojima
8098.T,"Inabata & Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 140771295232, 'fmt': '140.771B', 'longFmt': '140,771,295,232'}",1031216034,inabata
9436.T,Okinawa Cellular Telephone Company,EQUITY,JPY,japan,"{'raw': 139715788800, 'fmt': '139.716B', 'longFmt': '139,715,788,800'}",1023483952,"okinawa,cellular"
8078.T,"Hanwa Co., Ltd.",EQUITY,JPY,japan,"{'raw': 138776379392, 'fmt': '138.776B', 'longFmt': '138,776,379,392'}",1016602336,hanwa
3222.T,United Super Markets Holdings Inc.,EQUITY,JPY,japan,"{'raw': 138571563008, 'fmt': '138.572B', 'longFmt': '138,571,563,008'}",1015101960,"united,super"
6995.T,"Tokai Rika Co., Ltd.",EQUITY,JPY,japan,"{'raw': 138405642240, 'fmt': '138.406B', 'longFmt': '138,405,642,240'}",1013886512,"tokai,rika"
6890.T,Ferrotec Holdings Corporation,EQUITY,JPY,japan,"{'raw': 137908879360, 'fmt': '137.909B', 'longFmt': '137,908,879,360'}",1010247490,ferrotec
7906.T,"YONEX Co., Ltd.",EQUITY,JPY,japan,"{'raw': 137854681088, 'fmt': '137.855B', 'longFmt': '137,854,681,088'}",1009850462,yonex
4045.T,"Toagosei Co., Ltd.",EQUITY,JPY,japan,"{'raw': 137705996288, 'fmt': '137.706B', 'longFmt': '137,705,996,288'}",1008761276,toagosei
4044.T,"Central Glass Co., Ltd.",EQUITY,JPY,japan,"{'raw': 137405964288, 'fmt': '137.406B', 'longFmt': '137,405,964,288'}",1006563400,"central,glass"
8066.T,Mitani Corporation,EQUITY,JPY,japan,"{'raw': 137328787456, 'fmt': '137.329B', 'longFmt': '137,328,787,456'}",1005998043,mitani
6727.T,"Wacom Co., Ltd.",EQUITY,JPY,japan,"{'raw': 137277227008, 'fmt': '137.277B', 'longFmt': '137,277,227,008'}",1005620339,wacom
3591.T,Wacoal Holdings Corp.,EQUITY,JPY,japan,"{'raw': 136732573696, 'fmt': '136.733B', 'longFmt': '136,732,573,696'}",1001630497,wacoal
9787.T,"Aeon Delight Co., Ltd.",EQUITY,JPY,japan,"{'raw': 136539725824, 'fmt': '136.54B', 'longFmt': '136,539,725,824'}",1000217795,"aeon,delight"
8968.T,Fukuoka REIT Corporation,EQUITY,JPY,japan,"{'raw': 135160799232, 'fmt': '135.161B', 'longFmt': '135,160,799,232'}",990116509,"fukuoka,reit"
8850.T,Starts Corporation Inc.,EQUITY,JPY,japan,"{'raw': 134976421888, 'fmt': '134.976B', 'longFmt': '134,976,421,888'}",988765858,"starts,corporation"
8584.T,"JACCS Co., Ltd.",EQUITY,JPY,japan,"{'raw': 134260998144, 'fmt': '134.261B', 'longFmt': '134,260,998,144'}",983525042,jaccs
8698.T,"Monex Group, Inc.",EQUITY,JPY,japan,"{'raw': 132601462784, 'fmt': '132.601B', 'longFmt': '132,601,462,784'}",971368164,monex
8129.T,"Toho Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 132546732032, 'fmt': '132.547B', 'longFmt': '132,546,732,032'}",970967235,"toho,holdings"
4043.T,Tokuyama Corporation,EQUITY,JPY,japan,"{'raw': 132536147968, 'fmt': '132.536B', 'longFmt': '132,536,147,968'}",970889702,tokuyama
6619.T,W-SCOPE Corporation,EQUITY,JPY,japan,"{'raw': 132391862272, 'fmt': '132.392B', 'longFmt': '132,391,862,272'}",969832741,w-scope
8341.T,"The 77 Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 131804184576, 'fmt': '131.804B', 'longFmt': '131,804,184,576'}",965527726,"77,bank"
3962.T,Change Inc.,EQUITY,JPY,japan,"{'raw': 131652075520, 'fmt': '131.652B', 'longFmt': '131,652,075,520'}",964413455,"change,inc"
7381.T,"Hokkoku Financial Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 131131310080, 'fmt': '131.131B', 'longFmt': '131,131,310,080'}",960598603,hokkoku
2659.T,"SAN-A CO.,LTD.",EQUITY,JPY,japan,"{'raw': 130536022016, 'fmt': '130.536B', 'longFmt': '130,536,022,016'}",956237838,san-a
2695.T,"Kura Sushi,Inc.",EQUITY,JPY,japan,"{'raw': 130470215680, 'fmt': '130.47B', 'longFmt': '130,470,215,680'}",955755775,sushiinc
9075.T,"Fukuyama Transporting Co., Ltd.",EQUITY,JPY,japan,"{'raw': 130321129472, 'fmt': '130.321B', 'longFmt': '130,321,129,472'}",954663648,"fukuyama,transporting"
9830.T,Trusco Nakayama Corporation,EQUITY,JPY,japan,"{'raw': 130170691584, 'fmt': '130.171B', 'longFmt': '130,170,691,584'}",953561620,trusco
9663.T,"NAGAWA Co., Ltd.",EQUITY,JPY,japan,"{'raw': 130030862336, 'fmt': '130.031B', 'longFmt': '130,030,862,336'}",952537305,nagawa
7994.T,Okamura Corporation,EQUITY,JPY,japan,"{'raw': 129892614144, 'fmt': '129.893B', 'longFmt': '129,892,614,144'}",951524572,okamura
8218.T,"Komeri Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 129705582592, 'fmt': '129.706B', 'longFmt': '129,705,582,592'}",950154478,komeri
1333.T,Maruha Nichiro Corporation,EQUITY,JPY,japan,"{'raw': 129440808960, 'fmt': '129.441B', 'longFmt': '129,440,808,960'}",948214886,maruha
6457.T,Glory Ltd.,EQUITY,JPY,japan,"{'raw': 129355628544, 'fmt': '129.356B', 'longFmt': '129,355,628,544'}",947590899,"glory,ltd"
3865.T,Hokuetsu Corporation,EQUITY,JPY,japan,"{'raw': 129231986688, 'fmt': '129.232B', 'longFmt': '129,231,986,688'}",946685165,hokuetsu
9418.T,"USEN-NEXT HOLDINGS Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 128881467392, 'fmt': '128.881B', 'longFmt': '128,881,467,392'}",944117446,usen-next
4534.T,"Mochida Pharmaceutical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 128675536896, 'fmt': '128.676B', 'longFmt': '128,675,536,896'}",942608908,mochida
4041.T,"Nippon Soda Co., Ltd.",EQUITY,JPY,japan,"{'raw': 128168419328, 'fmt': '128.168B', 'longFmt': '128,168,419,328'}",938894033,"nippon,soda"
4996.T,"Kumiai Chemical Industry Co., Ltd.",EQUITY,JPY,japan,"{'raw': 128147767296, 'fmt': '128.148B', 'longFmt': '128,147,767,296'}",938742747,kumiai
8366.T,"The Shiga Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 127658459136, 'fmt': '127.658B', 'longFmt': '127,658,459,136'}",935158334,shiga
8020.T,Kanematsu Corporation,EQUITY,JPY,japan,"{'raw': 127504408576, 'fmt': '127.504B', 'longFmt': '127,504,408,576'}",934029841,kanematsu
7581.T,"Saizeriya Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 126283997184, 'fmt': '126.284B', 'longFmt': '126,283,997,184'}",925089753,saizeriya
8194.T,Life Corporation,EQUITY,JPY,japan,"{'raw': 126222024704, 'fmt': '126.222B', 'longFmt': '126,222,024,704'}",924635776,"life,corporation"
4958.T,"T. Hasegawa Co., Ltd.",EQUITY,JPY,japan,"{'raw': 125699506176, 'fmt': '125.7B', 'longFmt': '125,699,506,176'}",920808081,hasegawa
6395.T,Tadano Ltd.,EQUITY,JPY,japan,"{'raw': 125379485696, 'fmt': '125.379B', 'longFmt': '125,379,485,696'}",918463780,tadano
9936.T,Ohsho Food Service Corp.,EQUITY,JPY,japan,"{'raw': 125315293184, 'fmt': '125.315B', 'longFmt': '125,315,293,184'}",917993540,ohsho
6407.T,CKD Corporation,EQUITY,JPY,japan,"{'raw': 124216270848, 'fmt': '124.216B', 'longFmt': '124,216,270,848'}",909942684,ckd
2730.T,EDION Corporation,EQUITY,JPY,japan,"{'raw': 123772108800, 'fmt': '123.772B', 'longFmt': '123,772,108,800'}",906688988,edion
7867.T,"TOMY Company, Ltd.",EQUITY,JPY,japan,"{'raw': 123349688320, 'fmt': '123.35B', 'longFmt': '123,349,688,320'}",903594559,"tomy,company"
1766.T,Token Corporation,EQUITY,JPY,japan,"{'raw': 123152539648, 'fmt': '123.153B', 'longFmt': '123,152,539,648'}",902150352,"token,corporation"
6432.T,"Takeuchi Mfg. Co., Ltd.",EQUITY,JPY,japan,"{'raw': 123077820416, 'fmt': '123.078B', 'longFmt': '123,077,820,416'}",901602998,"takeuchi,mfg"
6960.T,"Fukuda Denshi Co., Ltd.",EQUITY,JPY,japan,"{'raw': 122647527424, 'fmt': '122.648B', 'longFmt': '122,647,527,424'}",898450900,denshi
4180.T,"Appier Group, Inc.",EQUITY,JPY,japan,"{'raw': 122330660864, 'fmt': '122.331B', 'longFmt': '122,330,660,864'}",896129703,appier
2001.T,Nippn Corporation,EQUITY,JPY,japan,"{'raw': 121655951360, 'fmt': '121.656B', 'longFmt': '121,655,951,360'}",891187138,nippn
5741.T,UACJ Corporation,EQUITY,JPY,japan,"{'raw': 121521201152, 'fmt': '121.521B', 'longFmt': '121,521,201,152'}",890200029,uacj
9110.T,"NS United Kaiun Kaisha, Ltd.",EQUITY,JPY,japan,"{'raw': 121368502272, 'fmt': '121.369B', 'longFmt': '121,368,502,272'}",889081438,kaiun
1861.T,"Kumagai Gumi Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 121093808128, 'fmt': '121.094B', 'longFmt': '121,093,808,128'}",887069174,"kumagai,gumi"
6425.T,Universal Entertainment Corporation,EQUITY,JPY,japan,"{'raw': 120952520704, 'fmt': '120.953B', 'longFmt': '120,952,520,704'}",886034177,"universal,entertainment"
6707.T,"Sanken Electric Co., Ltd.",EQUITY,JPY,japan,"{'raw': 120923545600, 'fmt': '120.924B', 'longFmt': '120,923,545,600'}",885821921,sanken
6200.T,"Insource Co., Ltd.",EQUITY,JPY,japan,"{'raw': 120804040704, 'fmt': '120.804B', 'longFmt': '120,804,040,704'}",884946491,insource
4368.T,"Fuso Chemical Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 120360796160, 'fmt': '120.361B', 'longFmt': '120,360,796,160'}",881699516,"fuso,chemical"
2270.T,"MEGMILK SNOW BRAND Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 120011120640, 'fmt': '120.011B', 'longFmt': '120,011,120,640'}",879137978,megmilk
9757.T,Funai Soken Holdings Incorporated,EQUITY,JPY,japan,"{'raw': 119892451328, 'fmt': '119.892B', 'longFmt': '119,892,451,328'}",878268670,funai
6371.T,Tsubakimoto Chain Co.,EQUITY,JPY,japan,"{'raw': 119754522624, 'fmt': '119.755B', 'longFmt': '119,754,522,624'}",877258277,tsubakimoto
1941.T,Chudenko Corporation,EQUITY,JPY,japan,"{'raw': 119047544832, 'fmt': '119.048B', 'longFmt': '119,047,544,832'}",872079332,chudenko
7327.T,"Daishi Hokuetsu Financial Group, Inc.",EQUITY,JPY,japan,"{'raw': 118595248128, 'fmt': '118.595B', 'longFmt': '118,595,248,128'}",868766045,daishi
4985.T,Earth Corporation,EQUITY,JPY,japan,"{'raw': 118261358592, 'fmt': '118.261B', 'longFmt': '118,261,358,592'}",866320147,"earth,corporation"
3487.T,"CRE Logistics REIT, Inc.",EQUITY,JPY,japan,"{'raw': 117909356544, 'fmt': '117.909B', 'longFmt': '117,909,356,544'}",863741566,"cre,logistics"
4095.T,"Nihon Parkerizing Co., Ltd.",EQUITY,JPY,japan,"{'raw': 117194407936, 'fmt': '117.194B', 'longFmt': '117,194,407,936'}",858504231,parkerizing
3167.T,TOKAI Holdings Corporation,EQUITY,JPY,japan,"{'raw': 116988837888, 'fmt': '116.989B', 'longFmt': '116,988,837,888'}",856998334,"tokai,holdings"
9948.T,ARCS Company Limited,EQUITY,JPY,japan,"{'raw': 116837146624, 'fmt': '116.837B', 'longFmt': '116,837,146,624'}",855887124,"arcs,company"
2146.T,"UT Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 116769865728, 'fmt': '116.77B', 'longFmt': '116,769,865,728'}",855394259,"ut,group"
3191.T,"Joyful Honda Co., Ltd.",EQUITY,JPY,japan,"{'raw': 116659068928, 'fmt': '116.659B', 'longFmt': '116,659,068,928'}",854582621,"joyful,honda"
8242.T,H2O Retailing Corporation,EQUITY,JPY,japan,"{'raw': 116065705984, 'fmt': '116.066B', 'longFmt': '116,065,705,984'}",850235958,h2o
2931.T,"Euglena Co., Ltd.",EQUITY,JPY,japan,"{'raw': 115951337472, 'fmt': '115.951B', 'longFmt': '115,951,337,472'}",849398154,"euglena,co"
5726.T,"OSAKA Titanium technologies Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 115915907072, 'fmt': '115.916B', 'longFmt': '115,915,907,072'}",849138610,"osaka,titanium"
9869.T,"Kato Sangyo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 115839156224, 'fmt': '115.839B', 'longFmt': '115,839,156,224'}",848576374,sangyo
9672.T,"Tokyotokeiba Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 115822034944, 'fmt': '115.822B', 'longFmt': '115,822,034,944'}",848450953,tokyotokeiba
2384.T,"SBS Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 115816226816, 'fmt': '115.816B', 'longFmt': '115,816,226,816'}",848408405,"sbs,holdings"
4373.T,"Simplex Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 115519004672, 'fmt': '115.519B', 'longFmt': '115,519,004,672'}",846231113,"simplex,holdings"
9974.T,"Belc CO., LTD.",EQUITY,JPY,japan,"{'raw': 115391741952, 'fmt': '115.392B', 'longFmt': '115,391,741,952'}",845298854,belc
6013.T,"Takuma Co., Ltd.",EQUITY,JPY,japan,"{'raw': 114220105728, 'fmt': '114.22B', 'longFmt': '114,220,105,728'}",836716067,takuma
3569.T,"Seiren Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 113985945600, 'fmt': '113.986B', 'longFmt': '113,985,945,600'}",835000733,"seiren,coltd"
1979.T,Taikisha Ltd.,EQUITY,JPY,japan,"{'raw': 113497718784, 'fmt': '113.498B', 'longFmt': '113,497,718,784'}",831424242,taikisha
7944.T,Roland Corporation,EQUITY,JPY,japan,"{'raw': 113214398464, 'fmt': '113.214B', 'longFmt': '113,214,398,464'}",829348787,"roland,corporation"
5481.T,"Sanyo Special Steel Co., Ltd.",EQUITY,JPY,japan,"{'raw': 113008730112, 'fmt': '113.009B', 'longFmt': '113,008,730,112'}",827842170,sanyo
1950.T,"Nippon Densetsu Kogyo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 112432652288, 'fmt': '112.433B', 'longFmt': '112,432,652,288'}",823622128,densetsu
4547.T,"Kissei Pharmaceutical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 112431292416, 'fmt': '112.431B', 'longFmt': '112,431,292,416'}",823612167,kissei
8771.T,"eGuarantee, Inc.",EQUITY,JPY,japan,"{'raw': 112076726272, 'fmt': '112.077B', 'longFmt': '112,076,726,272'}",821014803,eguarantee
4348.T,Infocom Corporation,EQUITY,JPY,japan,"{'raw': 111922077696, 'fmt': '111.922B', 'longFmt': '111,922,077,696'}",819881929,infocom
4553.T,"Towa Pharmaceutical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 111635267584, 'fmt': '111.635B', 'longFmt': '111,635,267,584'}",817780910,towa
9832.T,"Autobacs Seven Co., Ltd.",EQUITY,JPY,japan,"{'raw': 111601623040, 'fmt': '111.602B', 'longFmt': '111,601,623,040'}",817534448,autobacs
9039.T,"Sakai Moving Service Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 111204556800, 'fmt': '111.205B', 'longFmt': '111,204,556,800'}",814625751,"sakai,moving"
2281.T,"Prima Meat Packers, Ltd.",EQUITY,JPY,japan,"{'raw': 110996832256, 'fmt': '110.997B', 'longFmt': '110,996,832,256'}",813104070,"prima,meat"
1969.T,"Takasago Thermal Engineering Co., Ltd.",EQUITY,JPY,japan,"{'raw': 110850138112, 'fmt': '110.85B', 'longFmt': '110,850,138,112'}",812029467,takasago
6080.T,"M&A Capital Partners Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 110732812288, 'fmt': '110.733B', 'longFmt': '110,732,812,288'}",811170000,"m&a,capital"
9505.T,Hokuriku Electric Power Company,EQUITY,JPY,japan,"{'raw': 110435098624, 'fmt': '110.435B', 'longFmt': '110,435,098,624'}",808989107,hokuriku
7516.T,"Kohnan Shoji Co., Ltd.",EQUITY,JPY,japan,"{'raw': 110413258752, 'fmt': '110.413B', 'longFmt': '110,413,258,752'}",808829120,kohnan
6036.T,"KeePer Technical Laboratory Co., Ltd.",EQUITY,JPY,japan,"{'raw': 109530808320, 'fmt': '109.531B', 'longFmt': '109,530,808,320'}",802364755,"keeper,technical"
1833.T,Okumura Corporation,EQUITY,JPY,japan,"{'raw': 109398188032, 'fmt': '109.398B', 'longFmt': '109,398,188,032'}",801393249,okumura
9708.T,"Imperial Hotel, Ltd.",EQUITY,JPY,japan,"{'raw': 109334134784, 'fmt': '109.334B', 'longFmt': '109,334,134,784'}",800924028,"imperial,hotel"
7220.T,"Musashi Seimitsu Industry Co., Ltd.",EQUITY,JPY,japan,"{'raw': 109262290944, 'fmt': '109.262B', 'longFmt': '109,262,290,944'}",800397738,musashi
7965.T,Zojirushi Corporation,EQUITY,JPY,japan,"{'raw': 109089128448, 'fmt': '109.089B', 'longFmt': '109,089,128,448'}",799129242,zojirushi
6368.T,Organo Corporation,EQUITY,JPY,japan,"{'raw': 109048741888, 'fmt': '109.049B', 'longFmt': '109,048,741,888'}",798833391,"organo,corporation"
4480.T,"Medley, Inc.",EQUITY,JPY,japan,"{'raw': 108972720128, 'fmt': '108.973B', 'longFmt': '108,972,720,128'}",798276496,"medley,inc"
9509.T,"Hokkaido Electric Power Company, Incorporated",EQUITY,JPY,japan,"{'raw': 108783034368, 'fmt': '108.783B', 'longFmt': '108,783,034,368'}",796886958,"hokkaido,electric"
4966.T,"C.Uyemura & Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 108648955904, 'fmt': '108.649B', 'longFmt': '108,648,955,904'}",795904770,cuyemura
6183.T,"BELLSYSTEM24 Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 108493922304, 'fmt': '108.494B', 'longFmt': '108,493,922,304'}",794769076,bellsystem24
7148.T,"Financial Products Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 108127543296, 'fmt': '108.128B', 'longFmt': '108,127,543,296'}",792085177,"financial,products,group"
4849.T,en-japan inc.,EQUITY,JPY,japan,"{'raw': 108034039808, 'fmt': '108.034B', 'longFmt': '108,034,039,808'}",791400220,en-japan
9716.T,"NOMURA Co., Ltd.",EQUITY,JPY,japan,"{'raw': 107652243456, 'fmt': '107.652B', 'longFmt': '107,652,243,456'}",788603382,"nomura,co"
8377.T,"Hokuhoku Financial Group, Inc.",EQUITY,JPY,japan,"{'raw': 107469602816, 'fmt': '107.47B', 'longFmt': '107,469,602,816'}",787265454,hokuhoku
6135.T,"Makino Milling Machine Co., Ltd.",EQUITY,JPY,japan,"{'raw': 107336810496, 'fmt': '107.337B', 'longFmt': '107,336,810,496'}",786292687,makino
3543.T,"KOMEDA Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 107179016192, 'fmt': '107.179B', 'longFmt': '107,179,016,192'}",785136770,komeda
8381.T,"The San-in Godo Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 107163754496, 'fmt': '107.164B', 'longFmt': '107,163,754,496'}",785024971,san-in
2602.T,"The Nisshin OilliO Group,Ltd.",EQUITY,JPY,japan,"{'raw': 107110424576, 'fmt': '107.11B', 'longFmt': '107,110,424,576'}",784634304,oillio
